Date,".SPX, Index Level",USA 2Y OTR YIELD,USA 2Y 10Y,USA 5Y 30Y,USD 2Y5Y10Y,USD 5Y10Y30Y,"FRA OIS, USD, IMM Date 20200916","1Y X 1Y USD/EUR OIS Basis Spread, Base Funding",5Y X 5Y USD Fwd Swap Rate,10Y X 10Y USD Fwd Swap Rate,USD 10Y Invoice Spread,Spot Gold Index Data,"USD.JPY, FX Spot","USD.ZAR, FX Spot","CDX.NA.HY, On the run, 5Y, Citi Spread"
01/05/2020,,,,,,,,,,,,1551.65,108.227,14.2376,
01/04/2020,,,,,,,,,,,,1551.65,108.133,14.2409,
01/03/2020,3234.85,1.52461,26.3493,66.289,-0.150682,-0.045064,0.197737,-23.9999,1.90454,2.11139,-5.36433,1551.65,108.04,14.2441,283.455
01/02/2020,3257.85,1.57298,30.7633,67.1063,-0.134928,-0.030548,0.20037,-23.7711,2.01824,2.21153,-5.16244,1528.95,108.28,14.0469,277.271
01/01/2020,3244.32,,,,,,0.172136,-24.3502,,,-4.87418,1517.3,108.675,14,282.177
12/31/2019,3230.78,1.56308,34.5597,69.5014,-0.124393,-0.032873,0.196675,-24.9294,2.05916,2.26037,-4.58592,1517.4,108.67,13.9788,282.177
12/30/2019,3221.29,1.57322,31.9576,66.2414,-0.130905,-0.026669,0.206257,-25.1818,2.03026,2.2172,-5.00432,1515.22,108.99,14.0824,280.886
12/29/2019,,,,,,,,,,,,1510.67,109.19,14.0659,
12/28/2019,,,,,,,,,,,,1510.67,109.39,14.0494,
12/27/2019,3240.02,1.58715,28.4575,63.2203,-0.134885,-0.043824,0.214512,-25.6328,1.98319,2.18858,-6.14386,1510.67,109.59,14.033,278.897
12/26/2019,3239.91,1.63497,26.821,60.9586,-0.130788,-0.040332,0.225424,-25.8216,2.00968,2.20764,-6.50461,1511.55,109.64,14.1398,280.69
12/25/2019,3231.65,,,,,,0.199482,-25.8215,,,-6.58106,1499.55,109.34,14.1665,283.155
12/24/2019,3223.38,1.63895,27.1206,61.5376,-0.129475,-0.038288,0.224434,-25.8215,2.0214,2.21816,-6.6575,1499.56,109.34,14.1283,283.155
12/23/2019,3224.01,1.65433,28.0352,60.8861,-0.11661,-0.038871,0.226745,-25.4718,2.04177,2.23969,-6.9769,1485.52,109.38,14.2042,284.743
12/22/2019,,,,,,,,,,,,1478.2,109.403,14.2102,
12/21/2019,,,,,,,,,,,,1478.2,109.427,14.2163,
12/20/2019,3221.22,1.63146,28.3851,61.7162,-0.127381,-0.039258,0.227003,-25.1448,2.03087,2.23373,-7.36815,1478.2,109.45,14.2224,285.527
12/19/2019,3205.37,1.62067,28.7497,62.4291,-0.124056,-0.039963,0.226346,-25.9115,2.01617,2.21974,-7.91775,1479.15,109.3,14.2488,287.844
12/18/2019,3191.14,1.63485,28.7309,61.2857,-0.115289,-0.037606,0.227987,-26.496,2.0266,2.22508,-8.03977,1475.44,109.59,14.2717,287.92
12/17/2019,3192.52,1.63263,25.4468,60.3157,-0.118739,-0.046905,0.225034,-25.905,1.98038,2.18639,-7.69867,1476.45,109.53,14.39,290.509
12/16/2019,3191.45,1.64471,24.4099,58.9202,-0.116014,-0.048914,0.215315,-24.7268,1.97589,2.1834,-8.13562,1476.25,109.63,14.3785,291.513
12/15/2019,,,,,,,,,,,,1475.81,109.513,14.4201,
12/14/2019,,,,,,,,,,,,1475.81,109.397,14.4616,
12/13/2019,3168.8,1.60169,21.743,59.7309,-0.131045,-0.062737,0.21552,-25.7679,1.87917,2.10038,-9.12624,1475.81,109.28,14.5032,298.39
12/12/2019,3168.57,1.66834,22.7427,58.5544,-0.101964,-0.056516,0.22013,-26.9298,1.97109,2.187,-8.25518,1469.43,109.11,14.5383,299.951
12/11/2019,3141.63,1.61332,17.4604,58.1892,-0.127592,-0.070274,0.217899,-27.0484,1.83302,2.05752,-8.88507,1474.85,108.71,14.7268,304.51
12/10/2019,3132.52,1.65168,17.9596,56.9425,-0.117279,-0.055924,0.219136,-25.3672,1.87719,2.08211,-9.05414,1464.21,108.71,14.8599,328.628
12/09/2019,3135.96,1.62719,20.2344,59.9297,-0.118514,-0.054889,0.21618,-25.564,1.89257,2.10316,-8.80005,1461.93,108.6,14.6398,328.582
12/08/2019,,,,,,,,,,,,1459.76,108.623,14.6382,
12/07/2019,,,,,,,,,,,,1459.76,108.647,14.6366,
12/06/2019,3145.91,1.62096,22.0588,61.4626,-0.130342,-0.050894,0.215882,-25.1154,1.91502,2.12604,-9.20845,1459.76,108.67,14.635,323.199
12/05/2019,3117.43,1.58228,21.0743,62.5883,-0.14096,-0.05595,0.216045,-24.9579,1.86719,2.08675,-9.00748,1475.7,108.76,14.6936,328.595
12/04/2019,3112.76,1.58419,19.6754,62.1448,-0.154637,-0.052293,0.216279,-26.5551,1.84801,2.06041,-9.33584,1474.35,108.8,14.5941,327.99
12/03/2019,3093.2,1.53199,17.5107,62.5891,-0.168459,-0.062737,0.209116,-26.6207,1.76653,1.99109,-9.70081,1477.34,108.55,14.6921,333.362
12/02/2019,3113.87,1.61202,22.2043,63.0914,-0.155826,-0.047748,0.219391,-26.757,1.90373,2.11317,-11.1187,1462.5,109.11,14.5963,330.86
12/01/2019,,,,,,,,,,,,1466.48,109.24,14.6145,
11/30/2019,,,,,,,,,,,,1466.48,109.37,14.6327,
11/29/2019,3140.98,1.59987,17.7611,58.2117,-0.158712,-0.038521,0.220999,-26.8085,1.84126,2.02797,-11.0321,1466.48,109.5,14.6509,326.571
11/28/2019,3147.31,,,,,,0.217724,-26.1428,,,-11.5388,1458.34,109.54,14.7636,325.967
11/27/2019,3153.63,1.62588,13.9547,56.6526,-0.162589,-0.065157,0.226819,-25.8814,1.80072,2.01666,-12.0456,1454.35,109.39,14.7398,325.967
11/26/2019,3140.52,1.58387,15.5818,58.0254,-0.167145,-0.060755,0.22076,-25.9153,1.77527,1.98739,-11.5571,1461.6,109.09,14.8189,328.066
11/25/2019,3133.64,1.6196,14.4103,59.1056,-0.172627,-0.057761,0.224897,-25.6481,1.79828,2.00941,-12.1378,1454.97,108.94,14.7704,331.787
11/24/2019,,,,,,,,,,,,1462.29,108.843,14.7441,
11/23/2019,,,,,,,,,,,,1462.29,108.747,14.7178,
11/22/2019,3110.29,1.62977,14.2522,59.3268,-0.162859,-0.067246,0.228296,-25.2877,1.78977,2.01144,-12.7988,1462.29,108.65,14.6915,339.623
11/21/2019,3103.54,1.60456,16.7715,61.8512,-0.159385,-0.067463,0.220089,-24.5587,1.78587,2.01148,-13.8486,1464.4,108.51,14.6972,346.13
11/20/2019,3108.46,1.57159,16.6417,61.9614,-0.159385,-0.061935,0.21742,-25.3343,1.76001,1.97689,-12.5326,1471.25,108.63,14.7519,346.968
11/19/2019,3120.18,1.59609,18.8205,63.2721,-0.149491,-0.058782,0.217395,-24.7581,1.80905,2.02367,-12.1208,1472.38,108.5,14.7823,342.357
11/18/2019,3122.03,1.59187,21.6496,66.7927,-0.154581,-0.057842,0.218,-25.6432,1.84685,2.06394,-11.6187,1470.85,108.56,14.7679,336.441
11/17/2019,,,,,,,,,,,,1467.37,108.617,14.7399,
11/16/2019,,,,,,,,,,,,1467.37,108.673,14.7118,
11/15/2019,3120.46,1.61014,22.2334,66.2035,-0.146219,-0.053438,0.222,-25.9272,1.87555,2.08412,-10.6457,1467.37,108.73,14.6838,334.602
11/14/2019,3096.63,1.59139,22.381,67.344,-0.160427,-0.053374,0.229,-25.8596,1.86141,2.07091,-9.82681,1471.2,108.58,14.816,338.108
11/13/2019,3094.04,1.62584,24.4595,67.3977,-0.148541,-0.049103,0.229,-26.3931,1.9172,2.12235,-10.2048,1463.19,108.72,14.9281,336.557
11/12/2019,3091.84,1.65006,25.853,66.7689,-0.130713,-0.051638,0.229,-26.9833,1.95211,2.15892,-10.4131,1457.19,109.15,14.9063,332.442
11/11/2019,3087.01,,,,,,0.225,-25.8591,,,-9.81431,1455.9,109.1,14.8722,329.659
11/10/2019,,,,,,,,,,,,1458.66,109.117,14.8433,
11/09/2019,,,,,,,,,,,,1458.66,109.133,14.8144,
11/08/2019,3093.08,1.66407,26.7132,67.8826,-0.118535,-0.057113,0.225,-25.7274,1.976,2.19035,-9.21549,1458.66,109.15,14.7855,329.659
11/07/2019,3085.18,1.67734,24.6895,66.1874,-0.118916,-0.053418,0.221,-25.8154,1.97209,2.17859,-9.18196,1468.07,109.33,14.7743,327.574
11/06/2019,3076.78,1.60454,20.9588,67.1012,-0.160916,-0.064141,0.221,-26.0982,1.86403,2.08456,-8.55703,1490.44,109.02,14.8405,330.098
11/05/2019,3074.62,1.63257,23.1137,67.6743,-0.15705,-0.059478,0.221,-26.2902,1.92237,2.14191,-9.4168,1484.1,109.16,14.7789,327.991
11/04/2019,3078.27,1.59423,19.1559,67.0772,-0.175869,-0.067364,0.217,-25.6084,1.83567,2.05872,-8.56161,1509.63,108.51,14.7412,327.149
11/03/2019,,,,,,,,,,,,1513.95,108.393,14.8398,
11/02/2019,,,,,,,,,,,,1513.95,108.277,14.9384,
11/01/2019,3066.91,1.56003,16.5974,65.7209,-0.185968,-0.068478,0.221,-25.6047,1.76588,1.9855,-8.69164,1513.95,108.16,15.0371,332.699
10/31/2019,3037.56,1.52192,16.7321,65.7602,-0.187829,-0.069462,0.227,-26.3004,1.72308,1.94468,-9.96679,1513.36,108.87,14.9924,341.142
10/30/2019,3046.77,1.62955,16.6603,63.9171,-0.163432,-0.065763,0.229,-27.6697,1.83336,2.04867,-8.51589,1495.4,108.88,14.9822,336.252
10/29/2019,3036.89,1.64153,19.1648,67.1701,-0.167035,-0.070469,0.232,-28.7381,1.88292,2.11228,-7.57869,1487.6,108.83,14.5989,335.179
10/28/2019,3039.42,1.64752,20.3299,67.8859,-0.169767,-0.067048,0.234,-28.566,1.90797,2.13644,-7.57194,1492.69,109.02,14.5533,332.948
10/27/2019,,,,,,,,,,,,1504.73,108.877,14.5674,
10/26/2019,,,,,,,,,,,,1504.73,108.733,14.5815,
10/25/2019,3022.55,1.62556,17.3988,66.631,-0.174691,-0.074234,0.23,-27.9534,1.84797,2.0806,-7.67127,1504.73,108.59,14.5956,334.562
10/24/2019,3010.29,1.57967,18.635,67.214,-0.16557,-0.07303,0.23,-28.1707,1.81685,2.04616,-6.54094,1503.65,108.51,14.6412,336.799
10/23/2019,3004.52,1.57967,18.1054,66.6462,-0.168072,-0.07039,0.23,-28.8652,1.81308,2.03875,-6.9956,1492.1,108.62,14.6296,336.058
10/22/2019,2995.99,1.60263,16.3325,66.0817,-0.16973,-0.064641,0.228,-28.6238,1.82739,2.04628,-6.53222,1488.05,108.56,14.6243,338.181
10/21/2019,3006.72,1.61483,17.7421,68.0989,-0.175361,-0.058615,0.22,-28.5679,1.86978,2.08615,-6.05458,1484.5,108.55,14.7653,335.629
10/20/2019,,,,,,,,,,,,1490.1,108.54,14.7777,
10/19/2019,,,,,,,,,,,,1490.1,108.53,14.7901,
10/18/2019,2986.2,1.57568,17.0941,69.0857,-0.183758,-0.074878,0.22,-27.9173,1.81537,2.05161,-5.50699,1490.1,108.52,14.8025,340.295
10/17/2019,2997.95,1.59991,15.5365,66.5384,-0.180493,-0.075512,0.217,-27.934,1.79874,2.02565,-5.94465,1491.89,108.65,14.8101,341.9
10/16/2019,2989.69,1.58753,15.8968,66.7819,-0.185345,-0.072541,0.219,-28.0266,1.78753,2.01051,-6.57226,1489.77,108.82,14.9715,343.013
10/15/2019,2995.68,1.62004,14.917,63.6531,-0.176514,-0.061419,0.219,-27.5933,1.80821,2.00991,-5.8833,1481.17,108.81,14.8475,344.126
10/14/2019,2966.15,,,,,,0.22,-30.4509,,,-6.3351,1492.9,108.43,14.8001,350.472
10/13/2019,,,,,,,,,,,,1489.85,108.483,14.8019,
10/12/2019,,,,,,,,,,,,1489.85,108.537,14.8038,
10/11/2019,2970.27,1.6097,14.1983,63.7727,-0.180789,-0.065017,0.23,-30.8897,1.77956,1.98157,-6.7869,1489.85,108.59,14.8057,350.472
10/10/2019,2938.13,1.5282,12.9524,67.5297,-0.207313,-0.077964,0.228,-31.5189,1.68264,1.90776,-8.24409,1494.3,107.97,15.0761,360.567
10/09/2019,2919.4,1.4717,11.5384,67.6917,-0.211799,-0.082381,0.22,-30.3805,1.61075,1.83951,-7.65004,1505.7,107.39,15.2023,365.416
10/08/2019,2893.06,1.42346,11.3977,68.521,-0.22199,-0.077305,0.225,-29.8251,1.57066,1.79478,-7.69914,1505.51,107.11,15.2613,369.943
10/07/2019,2938.79,1.46576,8.5374,66.0023,-0.211852,-0.086326,0.227,-29.2789,1.57396,1.80316,-7.32298,1493.6,106.93,15.1426,362.247
10/06/2019,,,,,,,,,,,,1504.6,106.91,15.1131,
10/05/2019,,,,,,,,,,,,1504.6,106.89,15.0836,
10/04/2019,2952.01,1.39563,11.6289,68.6112,-0.228609,-0.079503,0.234,-31.1181,1.54466,1.77051,-7.69164,1504.6,106.87,15.0541,359.322
10/03/2019,2910.63,1.3841,15.0047,69.5101,-0.22501,-0.074193,0.23,-31.2553,1.56281,1.78598,-9.18978,1505,106.69,15.1598,368.734
10/02/2019,2887.61,1.482,11.2013,65.6471,-0.21915,-0.083742,0.226,-32.1457,1.60494,1.83367,-9.51918,1499.51,107.35,15.2622,367.816
10/01/2019,2940.25,1.55189,9.02498,60.8209,-0.204803,-0.077393,0.224,-31.8963,1.63567,1.84693,-9.86032,1478.98,107.85,15.3436,356.192
09/30/2019,2976.74,1.61972,5.34683,57.0634,-0.193555,-0.080587,0.212,-30.5295,1.64087,1.84568,-10.2266,1472.25,108.08,15.1604,350.953
09/29/2019,,,,,,,,,,,,1496.95,108.103,15.1386,
09/28/2019,,,,,,,,,,,,1496.95,108.127,15.1167,
09/27/2019,2961.79,1.62157,5.16142,57.6478,-0.196575,-0.081145,0.214,-30.9535,1.64121,1.84862,-9.84182,1496.95,108.15,15.0949,357.013
09/26/2019,2977.62,1.65351,3.17233,55.3863,-0.18982,-0.086174,0.222,-31.1607,1.62085,1.82824,-11.1878,1505.8,107.68,15.0236,330.7
09/25/2019,2984.87,1.68149,5.04906,57.7016,-0.194384,-0.081205,0.232,-31.5803,1.67209,1.87836,-12.0544,1504.15,107.72,14.9982,328.635
09/24/2019,2966.6,1.60499,3.02585,58.399,-0.2103,-0.092279,0.231,-30.8535,1.57226,1.79142,-12.1585,1532.3,107.42,14.9096,331.956
09/23/2019,2991.78,1.66674,3.91953,57.2104,-0.199324,-0.078978,0.22,-29.3806,1.65627,1.85746,-11.4542,1522.12,107.36,14.8427,327.096
09/22/2019,,,,,,,,,,,,1517.15,107.533,14.8725,
09/21/2019,,,,,,,,,,,,1517.15,107.707,14.9023,
09/20/2019,2992.07,1.7119,4.08339,56.5789,-0.190611,-0.083141,0.235,-30.9847,1.7028,1.90931,-11.2256,1517.15,107.88,14.9321,329.143
09/19/2019,3006.79,1.73777,3.39975,56.4924,-0.209379,-0.066527,0.237,-31.7491,1.72492,1.91494,-12.8467,1499.2,108.04,14.6809,326.974
09/18/2019,3006.73,1.74566,3.82538,57.2776,-0.192745,-0.080538,0.224,-31.3857,1.73488,1.94202,-13.052,1493.9,108.23,14.6361,320.512
09/17/2019,3005.7,1.73507,7.49597,61.4433,-0.206399,-0.079699,0.246,-33.393,1.78501,2.00327,-12.956,1503.1,108.2,14.7238,319.752
09/16/2019,2997.96,1.76139,7.83152,60.5832,-0.199753,-0.077941,0.252,-35.5162,1.81667,2.03295,-12.2487,1498.8,108.02,14.5891,317.994
09/15/2019,,,,,,,,,,,,1488.7,108.04,14.565,
09/14/2019,,,,,,,,,,,,1488.7,108.06,14.5408,
09/13/2019,3007.39,1.79994,10.116,62.3801,-0.204991,-0.071499,0.244,-34.7877,1.89836,2.11535,-12.0781,1488.7,108.08,14.5167,319.706
09/12/2019,3009.57,1.72534,6.35594,61.3625,-0.217496,-0.086816,0.246,-36.7666,1.76385,1.99289,-12.5557,1498.95,107.9,14.5966,322.483
09/11/2019,3000.93,1.66813,6.34846,61.5699,-0.225581,-0.082703,0.246,-37.013,1.71045,1.9345,-13.2006,1497.6,107.75,14.7329,324.965
09/10/2019,2979.39,1.66183,4.0413,61.6121,-0.240337,-0.084062,0.252,-36.409,1.68722,1.91305,-12.68,1486.4,107.28,14.6749,329.239
09/09/2019,2978.43,1.57463,4.52018,61.8886,-0.249638,-0.079806,0.25,-36.49,1.61061,1.8307,-12.5025,1498.95,107.16,14.7387,329.093
09/08/2019,,,,,,,,,,,,1506.95,107.033,14.7416,
09/07/2019,,,,,,,,,,,,1506.95,106.907,14.7444,
09/06/2019,2978.71,1.52613,2.38805,60.316,-0.25152,-0.084988,0.25,-36.466,1.52496,1.74612,-13.1807,1506.95,106.78,14.7473,330.432
09/05/2019,2976,1.5421,2.32375,61.9453,-0.244582,-0.098113,0.25,-36.2852,1.54822,1.79226,-12.6142,1519.35,107.05,14.8481,336.001
09/04/2019,2937.78,1.4319,2.538,64.192,-0.271363,-0.095986,0.242,-36.0014,1.44012,1.68108,-12.4689,1552.6,106.19,14.8134,345.29
09/03/2019,2906.27,1.45798,0.774939,61.0261,-0.261616,-0.098682,0.239,-35.4645,1.42114,1.65471,-13.155,1547,105.89,15.128,350.7
09/02/2019,2916.37,,,,,,0.237,-36.3263,,,-13.4263,1530.59,106.26,15.1825,343.367
09/01/2019,,,,,,,,,,,,1520.25,106.223,15.1812,
